"MTurkCode","listNum","total_goal","variable","rating","goal"
62486,3,3,"implementation_intention",6,"2"
25482,3,3,"implementation_intention",2,"2"
37472,3,3,"implementation_intention",4,"2"
81005,3,3,"implementation_intention",5,"2"
32371,2,2,"implementation_intention",4,"2"
87159,3,2,"implementation_intention",7,"2"
23348,3,3,"implementation_intention",2,"2"
43627,4,4,"implementation_intention",6,"2"
82737,3,3,"implementation_intention",5,"2"
15045,3,4,"implementation_intention",6,"2"
21212,4,4,"implementation_intention",2,"2"
12568,3,3,"implementation_intention",7,"2"
61492,3,4,"implementation_intention",5,"2"
97247,2,2,"implementation_intention",3,"2"
92357,5,7,"implementation_intention",7,"2"
21924,3,3,"implementation_intention",5,"2"
95193,5,6,"implementation_intention",6,"2"
55333,3,3,"implementation_intention",5,"2"
47532,2,2,"implementation_intention",6,"2"
85079,3,3,"implementation_intention",5,"2"
66597,5,4,"implementation_intention",7,"2"
67366,5,5,"implementation_intention",7,"2"
41337,3,2,"implementation_intention",6,"2"
47407,5,5,"implementation_intention",6,"2"
56787,3,3,"implementation_intention",6,"2"
94107,5,6,"implementation_intention",6,"2"
31413,3,3,"implementation_intention",7,"2"
51752,5,3,"implementation_intention",5,"2"
82479,2,2,"implementation_intention",5,"2"
12118,4,4,"implementation_intention",7,"2"
71387,2,2,"implementation_intention",7,"2"
41652,2,3,"implementation_intention",5,"2"
96044,3,3,"implementation_intention",3,"2"
95300,2,2,"implementation_intention",NA,"2"
81263,5,13,"implementation_intention",5,"2"
42084,3,3,"implementation_intention",2,"2"
61166,4,3,"implementation_intention",6,"2"
19125,5,4,"implementation_intention",7,"2"
35126,5,3,"implementation_intention",5,"2"
59400,4,4,"implementation_intention",5,"2"
12116,5,5,"implementation_intention",3,"2"
31288,3,3,"implementation_intention",7,"2"
30817,3,3,"implementation_intention",7,"2"
43005,3,2,"implementation_intention",4,"2"
78783,2,2,"implementation_intention",5,"2"
83652,3,3,"implementation_intention",7,"2"
20570,3,3,"implementation_intention",5,"2"
22795,5,6,"implementation_intention",7,"2"
58501,3,3,"implementation_intention",7,"2"
53517,3,2,"implementation_intention",7,"2"
21447,5,5,"implementation_intention",7,"2"
83895,2,2,"implementation_intention",4,"2"
22137,2,3,"implementation_intention",3,"2"
72750,5,5,"implementation_intention",6,"2"
77553,2,2,"implementation_intention",6,"2"
99523,5,5,"implementation_intention",7,"2"
26763,3,2,"implementation_intention",5,"2"
88223,5,5,"implementation_intention",6,"2"
57498,5,40,"implementation_intention",2,"2"
99305,3,5,"implementation_intention",4,"2"
44853,3,3,"implementation_intention",4,"2"
86100,5,7,"implementation_intention",5,"2"
93309,5,10,"implementation_intention",7,"2"
89230,3,3,"implementation_intention",5,"2"
50480,3,3,"implementation_intention",6,"2"
19490,3,6,"implementation_intention",7,"2"
14537,3,3,"implementation_intention",6,"2"
12030,4,4,"implementation_intention",7,"2"
38203,2,2,"implementation_intention",1,"2"
66776,3,3,"implementation_intention",7,"2"
57573,3,3,"implementation_intention",7,"2"
30481,5,1,"implementation_intention",5,"2"
58099,5,5,"implementation_intention",5,"2"
56953,3,4,"implementation_intention",4,"2"
24230,5,4,"implementation_intention",5,"2"
13286,4,3,"implementation_intention",5,"2"
32569,4,10,"implementation_intention",6,"2"
18568,3,3,"implementation_intention",6,"2"
95989,2,2,"implementation_intention",5,"2"
24355,4,4,"implementation_intention",5,"2"
80232,3,3,"implementation_intention",7,"2"
91493,5,6,"implementation_intention",7,"2"
84210,3,3,"implementation_intention",5,"2"
83050,4,3,"implementation_intention",7,"2"
81107,3,3,"implementation_intention",7,"2"
24832,5,7,"implementation_intention",7,"2"
46980,4,4,"implementation_intention",6,"2"
36570,5,6,"implementation_intention",6,"2"
33441,3,3,"implementation_intention",5,"2"
20317,2,2,"implementation_intention",3,"2"
41540,3,3,"implementation_intention",7,"2"
75013,3,3,"implementation_intention",5,"2"
33742,5,5,"implementation_intention",5,"2"
38868,5,5,"implementation_intention",5,"2"
86064,3,3,"implementation_intention",4,"2"
21317,5,15,"implementation_intention",7,"2"
76210,3,3,"implementation_intention",7,"2"
27990,5,5,"implementation_intention",7,"2"
79586,4,4,"implementation_intention",7,"2"
28920,3,3,"implementation_intention",6,"2"
98305,2,2,"implementation_intention",6,"2"
24238,3,2,"implementation_intention",7,"2"
29845,5,5,"implementation_intention",5,"2"
45035,3,3,"implementation_intention",7,"2"
14917,3,3,"implementation_intention",5,"2"
35405,4,4,"implementation_intention",5,"2"
13203,4,4,"implementation_intention",4,"2"
16952,3,3,"implementation_intention",7,"2"
56219,2,2,"implementation_intention",7,"2"
86136,5,8,"implementation_intention",3,"2"
14807,5,4,"implementation_intention",5,"2"
47788,2,2,"implementation_intention",6,"2"
67237,4,4,"implementation_intention",6,"2"
42012,3,3,"implementation_intention",7,"2"
64442,2,2,"implementation_intention",7,"2"
15085,5,6,"implementation_intention",5,"2"
55391,3,3,"implementation_intention",6,"2"
71788,3,4,"implementation_intention",7,"2"
16625,5,3,"implementation_intention",6,"2"
41827,3,2,"implementation_intention",3,"2"
79249,5,2,"implementation_intention",5,"2"
59650,5,6,"implementation_intention",3,"2"
65127,5,3,"implementation_intention",7,"2"
60791,5,4,"implementation_intention",7,"2"
30736,5,5,"implementation_intention",5,"2"
35773,5,7,"implementation_intention",6,"2"
97837,3,3,"implementation_intention",6,"2"
91379,4,2,"implementation_intention",7,"2"
44546,2,2,"implementation_intention",5,"2"
50800,5,4,"implementation_intention",7,"2"
45781,3,3,"implementation_intention",7,"2"
27116,2,2,"implementation_intention",6,"2"
87849,3,3,"implementation_intention",5,"2"
71727,3,3,"implementation_intention",6,"2"
52100,5,7,"implementation_intention",2,"2"
99482,3,3,"implementation_intention",6,"2"
95134,5,5,"implementation_intention",6,"2"
38462,5,5,"implementation_intention",6,"2"
63915,3,3,"implementation_intention",4,"2"
93067,3,3,"implementation_intention",7,"2"
86564,3,3,"implementation_intention",6,"2"
68781,3,3,"implementation_intention",7,"2"
56248,5,6,"implementation_intention",3,"2"
80182,2,2,"implementation_intention",6,"2"
98715,5,6,"implementation_intention",3,"2"
41061,5,5,"implementation_intention",7,"2"
31649,2,2,"implementation_intention",7,"2"
89623,4,4,"implementation_intention",5,"2"
10551,5,5,"implementation_intention",5,"2"
94247,3,3,"implementation_intention",5,"2"
53009,3,3,"implementation_intention",6,"2"
97443,4,4,"implementation_intention",7,"2"
80704,5,4,"implementation_intention",7,"2"
77616,5,4,"implementation_intention",7,"2"
27084,5,3,"implementation_intention",7,"2"
35597,3,3,"implementation_intention",5,"2"
11469,2,2,"implementation_intention",5,"2"
48293,3,3,"implementation_intention",7,"2"
85430,5,5,"implementation_intention",6,"2"
76253,3,3,"implementation_intention",3,"2"
58008,5,6,"implementation_intention",5,"2"
86807,3,3,"implementation_intention",2,"2"
30222,3,3,"implementation_intention",6,"2"
32709,5,3,"implementation_intention",6,"2"
32956,5,5,"implementation_intention",7,"2"
98095,5,5,"implementation_intention",5,"2"
94931,4,4,"implementation_intention",7,"2"
37543,3,3,"implementation_intention",6,"2"
41510,2,2,"implementation_intention",7,"2"
26309,2,2,"implementation_intention",6,"2"
60186,4,4,"implementation_intention",3,"2"
63105,4,3,"implementation_intention",6,"2"
12330,5,5,"implementation_intention",6,"2"
55353,4,2,"implementation_intention",3,"2"
39467,3,3,"implementation_intention",6,"2"
92099,5,5,"implementation_intention",7,"2"
45941,5,5,"implementation_intention",6,"2"
92765,3,3,"implementation_intention",6,"2"
32118,3,2,"implementation_intention",7,"2"
56917,5,5,"implementation_intention",6,"2"
62812,4,4,"implementation_intention",3,"2"
82650,2,2,"implementation_intention",5,"2"
43268,3,3,"implementation_intention",6,"2"
33322,5,7,"implementation_intention",6,"2"
24350,4,3,"implementation_intention",7,"2"
46136,2,2,"implementation_intention",7,"2"
69629,4,4,"implementation_intention",5,"2"
26480,5,6,"implementation_intention",2,"2"
38119,4,4,"implementation_intention",5,"2"
89090,4,4,"implementation_intention",6,"2"
81705,3,3,"construal_level",6,"3"
26913,3,2,"construal_level",4,"3"
42161,4,4,"construal_level",2,"3"
92415,4,4,"construal_level",7,"3"
51306,3,3,"construal_level",4,"3"
25224,3,3,"construal_level",4,"3"
12425,3,3,"construal_level",2,"3"
67994,3,3,"construal_level",2,"3"
73451,3,3,"construal_level",7,"3"
59413,3,3,"construal_level",4,"3"
28254,3,3,"construal_level",7,"3"
70471,3,2,"construal_level",7,"3"
87239,4,3,"construal_level",4,"3"
80450,3,3,"construal_level",5,"3"
46220,5,5,"construal_level",6,"3"
98582,5,5,"construal_level",2,"3"
12296,3,3,"construal_level",7,"3"
38246,3,3,"construal_level",7,"3"
85133,4,4,"construal_level",2,"3"
69652,3,3,"construal_level",1,"3"
93470,3,3,"construal_level",5,"3"
85353,4,4,"construal_level",1,"3"
98405,3,3,"construal_level",2,"3"
39168,3,3,"construal_level",4,"3"
34512,3,3,"construal_level",2,"3"
31475,3,4,"construal_level",2,"3"
63745,3,3,"construal_level",3,"3"
12475,3,3,"construal_level",1,"3"
79732,3,3,"construal_level",3,"3"
22906,4,4,"construal_level",6,"3"
53898,3,5,"construal_level",6,"3"
75798,3,3,"construal_level",7,"3"
85424,5,5,"construal_level",3,"3"
78487,3,3,"construal_level",4,"3"
58948,3,3,"construal_level",7,"3"
63241,3,3,"construal_level",4,"3"
62486,3,3,"construal_level",5,"3"
25482,3,3,"construal_level",1,"3"
37472,3,3,"construal_level",7,"3"
81005,3,3,"construal_level",4,"3"
87159,3,2,"construal_level",1,"3"
23348,3,3,"construal_level",1,"3"
43627,4,4,"construal_level",7,"3"
82737,3,3,"construal_level",1,"3"
15045,3,4,"construal_level",3,"3"
21212,4,4,"construal_level",7,"3"
12568,3,3,"construal_level",99,"3"
61492,3,4,"construal_level",4,"3"
92357,5,7,"construal_level",7,"3"
21924,3,3,"construal_level",5,"3"
95193,5,6,"construal_level",3,"3"
55333,3,3,"construal_level",7,"3"
85079,3,3,"construal_level",4,"3"
66597,5,4,"construal_level",7,"3"
67366,5,5,"construal_level",99,"3"
41337,3,2,"construal_level",7,"3"
47407,5,5,"construal_level",1,"3"
56787,3,3,"construal_level",2,"3"
94107,5,6,"construal_level",4,"3"
31413,3,3,"construal_level",4,"3"
51752,5,3,"construal_level",1,"3"
12118,4,4,"construal_level",1,"3"
96044,3,3,"construal_level",2,"3"
81263,5,13,"construal_level",2,"3"
42084,3,3,"construal_level",5,"3"
61166,4,3,"construal_level",4,"3"
19125,5,4,"construal_level",4,"3"
35126,5,3,"construal_level",3,"3"
59400,4,4,"construal_level",1,"3"
12116,5,5,"construal_level",1,"3"
31288,3,3,"construal_level",4,"3"
30817,3,3,"construal_level",2,"3"
43005,3,2,"construal_level",1,"3"
83652,3,3,"construal_level",1,"3"
20570,3,3,"construal_level",6,"3"
22795,5,6,"construal_level",1,"3"
58501,3,3,"construal_level",4,"3"
53517,3,2,"construal_level",7,"3"
21447,5,5,"construal_level",7,"3"
72750,5,5,"construal_level",5,"3"
99523,5,5,"construal_level",7,"3"
26763,3,2,"construal_level",99,"3"
88223,5,5,"construal_level",5,"3"
57498,5,40,"construal_level",1,"3"
99305,3,5,"construal_level",4,"3"
44853,3,3,"construal_level",5,"3"
86100,5,7,"construal_level",6,"3"
93309,5,10,"construal_level",1,"3"
89230,3,3,"construal_level",2,"3"
50480,3,3,"construal_level",3,"3"
19490,3,6,"construal_level",3,"3"
14537,3,3,"construal_level",4,"3"
12030,4,4,"construal_level",2,"3"
66776,3,3,"construal_level",4,"3"
57573,3,3,"construal_level",7,"3"
30481,5,1,"construal_level",2,"3"
58099,5,5,"construal_level",5,"3"
56953,3,4,"construal_level",1,"3"
24230,5,4,"construal_level",5,"3"
13286,4,3,"construal_level",4,"3"
32569,4,10,"construal_level",4,"3"
18568,3,3,"construal_level",4,"3"
24355,4,4,"construal_level",3,"3"
80232,3,3,"construal_level",3,"3"
91493,5,6,"construal_level",1,"3"
84210,3,3,"construal_level",2,"3"
83050,4,3,"construal_level",4,"3"
81107,3,3,"construal_level",4,"3"
24832,5,7,"construal_level",1,"3"
46980,4,4,"construal_level",6,"3"
36570,5,6,"construal_level",7,"3"
33441,3,3,"construal_level",4,"3"
41540,3,3,"construal_level",6,"3"
75013,3,3,"construal_level",5,"3"
33742,5,5,"construal_level",6,"3"
38868,5,5,"construal_level",4,"3"
86064,3,3,"construal_level",4,"3"
21317,5,15,"construal_level",6,"3"
76210,3,3,"construal_level",7,"3"
27990,5,5,"construal_level",7,"3"
79586,4,4,"construal_level",3,"3"
28920,3,3,"construal_level",5,"3"
24238,3,2,"construal_level",2,"3"
29845,5,5,"construal_level",2,"3"
45035,3,3,"construal_level",2,"3"
14917,3,3,"construal_level",4,"3"
35405,4,4,"construal_level",6,"3"
13203,4,4,"construal_level",5,"3"
16952,3,3,"construal_level",7,"3"
86136,5,8,"construal_level",6,"3"
14807,5,4,"construal_level",4,"3"
67237,4,4,"construal_level",3,"3"
42012,3,3,"construal_level",6,"3"
15085,5,6,"construal_level",2,"3"
55391,3,3,"construal_level",6,"3"
71788,3,4,"construal_level",1,"3"
16625,5,3,"construal_level",5,"3"
41827,3,2,"construal_level",1,"3"
79249,5,2,"construal_level",3,"3"
59650,5,6,"construal_level",3,"3"
65127,5,3,"construal_level",2,"3"
60791,5,4,"construal_level",4,"3"
30736,5,5,"construal_level",2,"3"
35773,5,7,"construal_level",1,"3"
97837,3,3,"construal_level",1,"3"
91379,4,2,"construal_level",4,"3"
50800,5,4,"construal_level",6,"3"
45781,3,3,"construal_level",7,"3"
87849,3,3,"construal_level",5,"3"
71727,3,3,"construal_level",1,"3"
52100,5,7,"construal_level",3,"3"
99482,3,3,"construal_level",6,"3"
95134,5,5,"construal_level",4,"3"
38462,5,5,"construal_level",2,"3"
63915,3,3,"construal_level",2,"3"
93067,3,3,"construal_level",7,"3"
86564,3,3,"construal_level",7,"3"
68781,3,3,"construal_level",2,"3"
56248,5,6,"construal_level",3,"3"
98715,5,6,"construal_level",5,"3"
41061,5,5,"construal_level",7,"3"
89623,4,4,"construal_level",2,"3"
10551,5,5,"construal_level",4,"3"
94247,3,3,"construal_level",2,"3"
53009,3,3,"construal_level",7,"3"
97443,4,4,"construal_level",7,"3"
80704,5,4,"construal_level",2,"3"
77616,5,4,"construal_level",4,"3"
27084,5,3,"construal_level",4,"3"
35597,3,3,"construal_level",2,"3"
48293,3,3,"construal_level",3,"3"
85430,5,5,"construal_level",1,"3"
76253,3,3,"construal_level",3,"3"
58008,5,6,"construal_level",5,"3"
86807,3,3,"construal_level",3,"3"
30222,3,3,"construal_level",1,"3"
32709,5,3,"construal_level",3,"3"
32956,5,5,"construal_level",5,"3"
98095,5,5,"construal_level",4,"3"
94931,4,4,"construal_level",1,"3"
37543,3,3,"construal_level",1,"3"
60186,4,4,"construal_level",2,"3"
63105,4,3,"construal_level",7,"3"
12330,5,5,"construal_level",3,"3"
55353,4,2,"construal_level",2,"3"
39467,3,3,"construal_level",6,"3"
92099,5,5,"construal_level",7,"3"
45941,5,5,"construal_level",3,"3"
92765,3,3,"construal_level",1,"3"
32118,3,2,"construal_level",4,"3"
56917,5,5,"construal_level",7,"3"
62812,4,4,"construal_level",2,"3"
43268,3,3,"construal_level",3,"3"
33322,5,7,"construal_level",5,"3"
24350,4,3,"construal_level",5,"3"
69629,4,4,"construal_level",4,"3"
26480,5,6,"construal_level",5,"3"
38119,4,4,"construal_level",5,"3"
89090,4,4,"construal_level",5,"3"
81705,3,3,"temporal_duration",3,"3"
26913,3,2,"temporal_duration",3,"3"
42161,4,4,"temporal_duration",3,"3"
92415,4,4,"temporal_duration",1,"3"
51306,3,3,"temporal_duration",3,"3"
25224,3,3,"temporal_duration",3,"3"
12425,3,3,"temporal_duration",4,"3"
67994,3,3,"temporal_duration",3,"3"
73451,3,3,"temporal_duration",3,"3"
59413,3,3,"temporal_duration",4,"3"
28254,3,3,"temporal_duration",4,"3"
70471,3,2,"temporal_duration",4,"3"
87239,4,3,"temporal_duration",3,"3"
80450,3,3,"temporal_duration",4,"3"
46220,5,5,"temporal_duration",2,"3"
98582,5,5,"temporal_duration",3,"3"
12296,3,3,"temporal_duration",3,"3"
38246,3,3,"temporal_duration",3,"3"
85133,4,4,"temporal_duration",3,"3"
69652,3,3,"temporal_duration",2,"3"
93470,3,3,"temporal_duration",3,"3"
85353,4,4,"temporal_duration",3,"3"
98405,3,3,"temporal_duration",3,"3"
39168,3,3,"temporal_duration",3,"3"
34512,3,3,"temporal_duration",2,"3"
31475,3,4,"temporal_duration",3,"3"
63745,3,3,"temporal_duration",3,"3"
12475,3,3,"temporal_duration",2,"3"
79732,3,3,"temporal_duration",3,"3"
22906,4,4,"temporal_duration",3,"3"
53898,3,5,"temporal_duration",3,"3"
75798,3,3,"temporal_duration",2,"3"
85424,5,5,"temporal_duration",3,"3"
78487,3,3,"temporal_duration",4,"3"
58948,3,3,"temporal_duration",4,"3"
63241,3,3,"temporal_duration",4,"3"
62486,3,3,"temporal_duration",4,"3"
25482,3,3,"temporal_duration",1,"3"
37472,3,3,"temporal_duration",4,"3"
81005,3,3,"temporal_duration",1,"3"
87159,3,2,"temporal_duration",3,"3"
23348,3,3,"temporal_duration",3,"3"
43627,4,4,"temporal_duration",4,"3"
82737,3,3,"temporal_duration",1,"3"
15045,3,4,"temporal_duration",3,"3"
21212,4,4,"temporal_duration",4,"3"
12568,3,3,"temporal_duration",999,"3"
61492,3,4,"temporal_duration",4,"3"
92357,5,7,"temporal_duration",3,"3"
21924,3,3,"temporal_duration",3,"3"
95193,5,6,"temporal_duration",4,"3"
55333,3,3,"temporal_duration",4,"3"
85079,3,3,"temporal_duration",3,"3"
66597,5,4,"temporal_duration",3,"3"
67366,5,5,"temporal_duration",4,"3"
41337,3,2,"temporal_duration",3,"3"
47407,5,5,"temporal_duration",3,"3"
56787,3,3,"temporal_duration",3,"3"
94107,5,6,"temporal_duration",4,"3"
31413,3,3,"temporal_duration",3,"3"
51752,5,3,"temporal_duration",4,"3"
12118,4,4,"temporal_duration",3,"3"
96044,3,3,"temporal_duration",2,"3"
81263,5,13,"temporal_duration",3,"3"
42084,3,3,"temporal_duration",4,"3"
61166,4,3,"temporal_duration",3,"3"
19125,5,4,"temporal_duration",4,"3"
35126,5,3,"temporal_duration",3,"3"
59400,4,4,"temporal_duration",3,"3"
12116,5,5,"temporal_duration",3,"3"
31288,3,3,"temporal_duration",4,"3"
30817,3,3,"temporal_duration",3,"3"
43005,3,2,"temporal_duration",2,"3"
83652,3,3,"temporal_duration",3,"3"
20570,3,3,"temporal_duration",3,"3"
22795,5,6,"temporal_duration",3,"3"
58501,3,3,"temporal_duration",4,"3"
53517,3,2,"temporal_duration",2,"3"
21447,5,5,"temporal_duration",4,"3"
72750,5,5,"temporal_duration",4,"3"
99523,5,5,"temporal_duration",3,"3"
26763,3,2,"temporal_duration",3,"3"
88223,5,5,"temporal_duration",3,"3"
57498,5,40,"temporal_duration",3,"3"
99305,3,5,"temporal_duration",4,"3"
44853,3,3,"temporal_duration",3,"3"
86100,5,7,"temporal_duration",999,"3"
93309,5,10,"temporal_duration",2,"3"
89230,3,3,"temporal_duration",2,"3"
50480,3,3,"temporal_duration",2,"3"
19490,3,6,"temporal_duration",3,"3"
14537,3,3,"temporal_duration",3,"3"
12030,4,4,"temporal_duration",3,"3"
66776,3,3,"temporal_duration",4,"3"
57573,3,3,"temporal_duration",3,"3"
30481,5,1,"temporal_duration",2,"3"
58099,5,5,"temporal_duration",3,"3"
56953,3,4,"temporal_duration",3,"3"
24230,5,4,"temporal_duration",4,"3"
13286,4,3,"temporal_duration",4,"3"
32569,4,10,"temporal_duration",3,"3"
18568,3,3,"temporal_duration",4,"3"
24355,4,4,"temporal_duration",3,"3"
80232,3,3,"temporal_duration",3,"3"
91493,5,6,"temporal_duration",3,"3"
84210,3,3,"temporal_duration",3,"3"
83050,4,3,"temporal_duration",3,"3"
81107,3,3,"temporal_duration",4,"3"
24832,5,7,"temporal_duration",3,"3"
46980,4,4,"temporal_duration",3,"3"
36570,5,6,"temporal_duration",3,"3"
33441,3,3,"temporal_duration",3,"3"
41540,3,3,"temporal_duration",4,"3"
75013,3,3,"temporal_duration",1,"3"
33742,5,5,"temporal_duration",3,"3"
38868,5,5,"temporal_duration",3,"3"
86064,3,3,"temporal_duration",2,"3"
21317,5,15,"temporal_duration",3,"3"
76210,3,3,"temporal_duration",4,"3"
27990,5,5,"temporal_duration",3,"3"
79586,4,4,"temporal_duration",3,"3"
28920,3,3,"temporal_duration",3,"3"
24238,3,2,"temporal_duration",3,"3"
29845,5,5,"temporal_duration",4,"3"
45035,3,3,"temporal_duration",3,"3"
14917,3,3,"temporal_duration",4,"3"
35405,4,4,"temporal_duration",3,"3"
13203,4,4,"temporal_duration",2,"3"
16952,3,3,"temporal_duration",3,"3"
86136,5,8,"temporal_duration",4,"3"
14807,5,4,"temporal_duration",4,"3"
67237,4,4,"temporal_duration",2,"3"
42012,3,3,"temporal_duration",4,"3"
15085,5,6,"temporal_duration",4,"3"
55391,3,3,"temporal_duration",999,"3"
71788,3,4,"temporal_duration",999,"3"
16625,5,3,"temporal_duration",4,"3"
41827,3,2,"temporal_duration",3,"3"
79249,5,2,"temporal_duration",4,"3"
59650,5,6,"temporal_duration",3,"3"
65127,5,3,"temporal_duration",2,"3"
60791,5,4,"temporal_duration",3,"3"
30736,5,5,"temporal_duration",3,"3"
35773,5,7,"temporal_duration",2,"3"
97837,3,3,"temporal_duration",3,"3"
91379,4,2,"temporal_duration",4,"3"
50800,5,4,"temporal_duration",3,"3"
45781,3,3,"temporal_duration",4,"3"
87849,3,3,"temporal_duration",3,"3"
71727,3,3,"temporal_duration",3,"3"
52100,5,7,"temporal_duration",3,"3"
99482,3,3,"temporal_duration",3,"3"
95134,5,5,"temporal_duration",4,"3"
38462,5,5,"temporal_duration",3,"3"
63915,3,3,"temporal_duration",4,"3"
93067,3,3,"temporal_duration",4,"3"
86564,3,3,"temporal_duration",3,"3"
68781,3,3,"temporal_duration",3,"3"
56248,5,6,"temporal_duration",3,"3"
98715,5,6,"temporal_duration",3,"3"
41061,5,5,"temporal_duration",4,"3"
89623,4,4,"temporal_duration",4,"3"
10551,5,5,"temporal_duration",999,"3"
94247,3,3,"temporal_duration",999,"3"
53009,3,3,"temporal_duration",3,"3"
97443,4,4,"temporal_duration",3,"3"
80704,5,4,"temporal_duration",3,"3"
77616,5,4,"temporal_duration",3,"3"
27084,5,3,"temporal_duration",3,"3"
35597,3,3,"temporal_duration",3,"3"
48293,3,3,"temporal_duration",3,"3"
85430,5,5,"temporal_duration",4,"3"
76253,3,3,"temporal_duration",3,"3"
58008,5,6,"temporal_duration",3,"3"
86807,3,3,"temporal_duration",3,"3"
30222,3,3,"temporal_duration",3,"3"
32709,5,3,"temporal_duration",2,"3"
32956,5,5,"temporal_duration",3,"3"
98095,5,5,"temporal_duration",4,"3"
94931,4,4,"temporal_duration",3,"3"
37543,3,3,"temporal_duration",2,"3"
60186,4,4,"temporal_duration",3,"3"
63105,4,3,"temporal_duration",4,"3"
12330,5,5,"temporal_duration",4,"3"
55353,4,2,"temporal_duration",3,"3"
39467,3,3,"temporal_duration",999,"3"
92099,5,5,"temporal_duration",999,"3"
45941,5,5,"temporal_duration",1,"3"
92765,3,3,"temporal_duration",3,"3"
32118,3,2,"temporal_duration",4,"3"
56917,5,5,"temporal_duration",4,"3"
62812,4,4,"temporal_duration",2,"3"
43268,3,3,"temporal_duration",3,"3"
33322,5,7,"temporal_duration",4,"3"
24350,4,3,"temporal_duration",3,"3"
69629,4,4,"temporal_duration",999,"3"
26480,5,6,"temporal_duration",4,"3"
38119,4,4,"temporal_duration",4,"3"
89090,4,4,"temporal_duration",3,"3"
81705,3,3,"frequency_R",1,"3"
26913,3,2,"frequency_R",1,"3"
42161,4,4,"frequency_R",1,"3"
92415,4,4,"frequency_R",1,"3"
51306,3,3,"frequency_R",1,"3"
25224,3,3,"frequency_R",1,"3"
12425,3,3,"frequency_R",1,"3"
67994,3,3,"frequency_R",1,"3"
73451,3,3,"frequency_R",1,"3"
59413,3,3,"frequency_R",1,"3"
28254,3,3,"frequency_R",1,"3"
70471,3,2,"frequency_R",2,"3"
87239,4,3,"frequency_R",1,"3"
80450,3,3,"frequency_R",1,"3"
46220,5,5,"frequency_R",1,"3"
98582,5,5,"frequency_R",2,"3"
12296,3,3,"frequency_R",2,"3"
38246,3,3,"frequency_R",2,"3"
85133,4,4,"frequency_R",1,"3"
69652,3,3,"frequency_R",1,"3"
93470,3,3,"frequency_R",1,"3"
85353,4,4,"frequency_R",1,"3"
98405,3,3,"frequency_R",2,"3"
39168,3,3,"frequency_R",1,"3"
34512,3,3,"frequency_R",1,"3"
31475,3,4,"frequency_R",2,"3"
63745,3,3,"frequency_R",2,"3"
12475,3,3,"frequency_R",2,"3"
79732,3,3,"frequency_R",1,"3"
22906,4,4,"frequency_R",2,"3"
53898,3,5,"frequency_R",1,"3"
75798,3,3,"frequency_R",2,"3"
85424,5,5,"frequency_R",2,"3"
78487,3,3,"frequency_R",1,"3"
58948,3,3,"frequency_R",1,"3"
63241,3,3,"frequency_R",1,"3"
62486,3,3,"frequency_R",1,"3"
25482,3,3,"frequency_R",1,"3"
37472,3,3,"frequency_R",999,"3"
81005,3,3,"frequency_R",1,"3"
87159,3,2,"frequency_R",1,"3"
23348,3,3,"frequency_R",1,"3"
43627,4,4,"frequency_R",1,"3"
82737,3,3,"frequency_R",1,"3"
15045,3,4,"frequency_R",2,"3"
21212,4,4,"frequency_R",1,"3"
12568,3,3,"frequency_R",1,"3"
61492,3,4,"frequency_R",1,"3"
92357,5,7,"frequency_R",1,"3"
21924,3,3,"frequency_R",2,"3"
95193,5,6,"frequency_R",1,"3"
55333,3,3,"frequency_R",1,"3"
85079,3,3,"frequency_R",999,"3"
66597,5,4,"frequency_R",999,"3"
67366,5,5,"frequency_R",1,"3"
41337,3,2,"frequency_R",1,"3"
47407,5,5,"frequency_R",2,"3"
56787,3,3,"frequency_R",2,"3"
94107,5,6,"frequency_R",1,"3"
31413,3,3,"frequency_R",1,"3"
51752,5,3,"frequency_R",1,"3"
12118,4,4,"frequency_R",2,"3"
96044,3,3,"frequency_R",2,"3"
81263,5,13,"frequency_R",2,"3"
42084,3,3,"frequency_R",1,"3"
61166,4,3,"frequency_R",1,"3"
19125,5,4,"frequency_R",1,"3"
35126,5,3,"frequency_R",2,"3"
59400,4,4,"frequency_R",1,"3"
12116,5,5,"frequency_R",1,"3"
31288,3,3,"frequency_R",1,"3"
30817,3,3,"frequency_R",2,"3"
43005,3,2,"frequency_R",2,"3"
83652,3,3,"frequency_R",1,"3"
20570,3,3,"frequency_R",1,"3"
22795,5,6,"frequency_R",1,"3"
58501,3,3,"frequency_R",1,"3"
53517,3,2,"frequency_R",2,"3"
21447,5,5,"frequency_R",1,"3"
72750,5,5,"frequency_R",1,"3"
99523,5,5,"frequency_R",1,"3"
26763,3,2,"frequency_R",2,"3"
88223,5,5,"frequency_R",1,"3"
57498,5,40,"frequency_R",2,"3"
99305,3,5,"frequency_R",1,"3"
44853,3,3,"frequency_R",1,"3"
86100,5,7,"frequency_R",2,"3"
93309,5,10,"frequency_R",2,"3"
89230,3,3,"frequency_R",1,"3"
50480,3,3,"frequency_R",1,"3"
19490,3,6,"frequency_R",1,"3"
14537,3,3,"frequency_R",1,"3"
12030,4,4,"frequency_R",1,"3"
66776,3,3,"frequency_R",1,"3"
57573,3,3,"frequency_R",1,"3"
30481,5,1,"frequency_R",2,"3"
58099,5,5,"frequency_R",1,"3"
56953,3,4,"frequency_R",2,"3"
24230,5,4,"frequency_R",999,"3"
13286,4,3,"frequency_R",1,"3"
32569,4,10,"frequency_R",2,"3"
